mode,stage,run_id,block,scope,formula,rows,maximum_normalized,raw_residual,tolerance,unit,all_pass
penalty,aggregate-single_1_2,r7-recovery-5bd29f45-1d91-438e-ae3a-6ccf119dc0e2,model,adopted,virtual-node,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-11,128,3.186029800247475e-11,8.881784197001252e-16,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-19,704,4.779044700371212e-11,1.3322676295501878e-15,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-20,704,3.743585015290783e-10,1.0436096431476471e-14,2.7877279102384292e-5,Mvar,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-22,704,0.0,0.0,1.0e-6,pu,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-24:25-P_line,752,7.726122265600126e-10,2.1538326677728037e-14,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-24:25-Q_line,752,3.6041962115299557e-10,1.0047518372857667e-14,2.7877279102384292e-5,Mvar,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-3/9,128,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-4/57,32,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-5/58,32,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-51-P,16,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-51-Q,16,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-54,704,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-55,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-63,1,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-72,592,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-74,592,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-8/56/60,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-83,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,6-84,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R7-C1-load,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R7-C1-source,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R7-R1,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R7-R4,608,2.832459652802222e-11,1.7763568394002505e-15,6.271428571428571e-5,kg/s,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RE1-closed-component,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RE1-energized,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RE1-integer-energized,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RE1-integer-live,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RE1-live,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RE1-live-product,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RE2-live-root,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RE2-root-available,704,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RE3,752,9.324138683375338e-11,9.324138683375338e-17,1.0e-6,pu,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RE4-commitment,32,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RE4-device-P,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RE4-device-Q,128,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RE4-served,704,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RL1-critical,704,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RL1-ordinary,704,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RL1-split,704,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RL2,1,1.7052527047112897e-10,1.7763568394002505e-15,1.0416971247091494e-5,MWh,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RW1-off,36,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RW1-on,36,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,R9-RW1-state,36,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,binary-a_off,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,binary-a_on,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,binary-beta,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,binary-z,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,forest-edges,1,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,forest-independent,1,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,inactive-charge,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,inactive-discharge,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,inactive-energy,136,0.0,0.0,1.1278250000000002e-5,MWh,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,integer-a_off,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,integer-a_on,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,integer-beta,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,integer-z,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,load-port,608,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,off-action,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,on-action,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,one-root-per-component,1,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,root-eligible,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,root-supply,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,source-port,608,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,virtual-arc,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,shared,adopted,virtual-node,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T-bound,14464,0.0,0.0,0.0001,K,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T-control,2432,1.6486811915683575e-8,1.6486811915683575e-14,1.0e-6,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T-idle-load,128,0.0,0.0,0.0001,K,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T-idle-source,2304,0.0,0.0,0.0001,K,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T-mass,2432,1.7763568394002505e-9,1.7763568394002505e-15,1.0e-6,kg/s,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T-port-load,2304,0.0,0.0,0.0001,K,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T-port-source,128,0.0,0.0,0.0001,K,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T1-transport,4736,5.6843418860808015e-8,5.6843418860808015e-12,0.0001,K,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T2-load,2432,1.7569279364693102e-8,1.7569279364693102e-14,1.0e-6,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T2-source,2432,3.674838211509268e-8,3.674838211509268e-14,1.0e-6,MW,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T3-mix,4864,8.412825991399586e-8,8.412825991399586e-12,0.0001,K,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T4-inventory,4810,4.085620730620576e-8,2.55351295663786e-15,6.25e-8,MWh,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T4-pipe-energy,4736,7.892991815694472e-9,4.933119884809045e-16,6.25e-8,MWh,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T4-pipe-mass,4736,1.616879469818539e-8,1.616879469818539e-14,1.0e-6,kg/s,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T4-spatial,55796,0.0,0.0,0.0001,K,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,R7-T4-total,64,2.7255975254547593e-7,1.7034984534092246e-14,6.25e-8,MWh,true
penalty,detailed-single_1_2,r7-transport-33bb65e0-e0cb-440c-ad38-d669932df71a,thermal,adopted,objective,1,1.0302869668521453e-7,6.439293542825908e-15,6.25e-8,MWh,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-11,128,3.186029800247475e-11,8.881784197001252e-16,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-19,704,4.779044700371212e-10,1.3322676295501878e-14,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-20,704,2.9072521927258207e-10,8.104628079763643e-15,2.7877279102384292e-5,Mvar,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-22,704,0.0,0.0,1.0e-6,pu,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-24:25-P_line,752,4.779044700371212e-11,1.3322676295501878e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-24:25-Q_line,752,2.1903954876701387e-10,6.106226635438361e-15,2.7877279102384292e-5,Mvar,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-3/9,128,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-4/57,32,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-5/58,32,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-51-P,16,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-51-Q,16,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-54,704,5.535726777929987e-10,1.5432100042289676e-14,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-55,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-63,1,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-72,592,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-74,592,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-8/56/60,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-80:82,34,0.0,0.0,1.1278250000000002e-5,MWh,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-81:82-temperature,34,0.0,0.0,0.0001,K,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-83,608,6.37205960049495e-11,1.7763568394002505e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-84,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-85:86,32,3.9825372503093435e-12,1.1102230246251565e-16,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,exact_exchange,6-88,16,58554.10084215906,1.6323290117660232,2.7877279102384292e-5,MW,false
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,6-89,16,2.7081253302103536e-10,7.549516567451064e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R7-A3/90,2,0.0,0.0,1.1278250000000002e-5,MWh,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R7-A4-R,16,1.181271588721821e-10,1.3322676295501878e-15,1.1278250000000002e-5,MWh,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R7-A4-S,16,5.906357943609105e-11,6.661338147750939e-16,1.1278250000000002e-5,MWh,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R7-C1-load,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R7-C1-source,608,6.37205960049495e-11,1.7763568394002505e-15,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R7-R1,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R7-R4,608,1.1329838611208888e-10,7.105427357601002e-15,6.271428571428571e-5,kg/s,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RE1-closed-component,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RE1-energized,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RE1-integer-energized,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RE1-integer-live,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RE1-live,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RE1-live-product,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RE2-live-root,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RE2-root-available,704,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RE3,752,9.679756995950584e-10,9.679756995950584e-16,1.0e-6,pu,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RE4-commitment,32,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RE4-device-P,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RE4-device-Q,128,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RE4-served,704,5.535726777929987e-10,1.5432100042289676e-14,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RL1-critical,704,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RL1-ordinary,704,5.535726777929987e-10,1.5432100042289676e-14,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RL1-split,704,3.9825372503093435e-12,1.1102230246251565e-16,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RL2,1,1.7213029605888018e-10,1.7763568394002505e-15,1.0319838401908148e-5,MWh,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RW1-off,36,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RW1-on,36,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,R9-RW1-state,36,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,binary-a_off,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,binary-a_on,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,binary-beta,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,binary-z,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,forest-edges,1,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,forest-independent,1,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,inactive-charge,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,inactive-discharge,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,inactive-energy,136,0.0,0.0,1.1278250000000002e-5,MWh,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,integer-a_off,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,integer-a_on,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,integer-beta,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,integer-z,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,load-port,608,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,off-action,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,on-action,47,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,one-root-per-component,2,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,root-eligible,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,root-supply,44,0.0,0.0,1.0e-6,1,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,source-port,608,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,virtual-arc,47,0.0,0.0,1.0e-6,1,true
