stage,name,equation,scope,entity,t,residual,unit,tolerance,pass
5,repaired_dispatch,3-25,physics,R1,3,9.126033262418786e-17,normalized,1.0e-6,true
5,repaired_dispatch,WMM-replay,physics,R1,3,0.0,K,0.0001,true
5,repaired_dispatch,3-33:34,model,R1,3,0.0,K,0.0001,true
5,repaired_dispatch,3-39:40,model,R1,4,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,1,4,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,1,4,0.0,K,0.0001,true
5,repaired_dispatch,3-23-kappa,model,1,4,0.0,kPa,0.001,true
5,repaired_dispatch,3-22,model,R1,4,0.0,normalized,1.0e-6,true
5,repaired_dispatch,3-26,model,R1,4,8.781864124784989e-17,normalized,1.0e-6,true
5,repaired_dispatch,3-25,physics,R1,4,8.781864124784989e-17,normalized,1.0e-6,true
5,repaired_dispatch,WMM-replay,physics,R1,4,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,3-33:34,model,R1,4,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,3-23,model,2,1,0.0,kg/s,4.0e-6,true
5,repaired_dispatch,R2-fixed-flow,model,2,1,0.0,kg/s,4.0e-6,true
5,repaired_dispatch,3-27,model,2,1,0.0,kg/s,4.0e-6,true
5,repaired_dispatch,3-30,model,2,1,0.0,kg/s,4.0e-6,true
5,repaired_dispatch,3-32,model,2,1,0.0,1,1.0e-6,true
5,repaired_dispatch,3-28,model,2,1,0.0,1,1.0e-6,true
5,repaired_dispatch,3-29:32,model,2,1,0.0,1,1.0e-6,true
5,repaired_dispatch,3-31,model,2,1,0.0,1,1.0e-6,true
5,repaired_dispatch,3-29:32,model,2,1,0.0,1,1.0e-6,true
5,repaired_dispatch,3-23,model,2,2,0.0,kg/s,4.0e-6,true
5,repaired_dispatch,R2-fixed-flow,model,2,2,0.0,kg/s,4.0e-6,true
5,repaired_dispatch,3-27,model,2,2,5.551115123125783e-17,kg/s,4.0e-6,true
5,repaired_dispatch,3-30,model,2,2,0.0,kg/s,4.0e-6,true
5,repaired_dispatch,3-32,model,2,2,0.0,1,1.0e-6,true
5,repaired_dispatch,3-28,model,2,2,0.0,1,1.0e-6,true
5,repaired_dispatch,3-29:32,model,2,2,0.0,1,1.0e-6,true
5,repaired_dispatch,3-31,model,2,2,0.0,1,1.0e-6,true
5,repaired_dispatch,3-29:32,model,2,2,0.0,1,1.0e-6,true
5,repaired_dispatch,3-23,model,2,3,0.0,kg/s,4.0e-6,true
5,repaired_dispatch,R2-fixed-flow,model,2,3,0.0,kg/s,4.0e-6,true
5,repaired_dispatch,3-27,model,2,3,0.0,kg/s,4.0e-6,true
5,repaired_dispatch,3-30,model,2,3,5.551115123125783e-17,kg/s,4.0e-6,true
5,repaired_dispatch,3-32,model,2,3,0.0,1,1.0e-6,true
5,repaired_dispatch,3-28,model,2,3,0.0,1,1.0e-6,true
5,repaired_dispatch,3-29:32,model,2,3,0.0,1,1.0e-6,true
5,repaired_dispatch,3-31,model,2,3,0.0,1,1.0e-6,true
5,repaired_dispatch,3-29:32,model,2,3,0.0,1,1.0e-6,true
5,repaired_dispatch,3-23,model,2,4,0.0,kg/s,4.0e-6,true
5,repaired_dispatch,R2-fixed-flow,model,2,4,0.0,kg/s,4.0e-6,true
5,repaired_dispatch,3-27,model,2,4,5.551115123125783e-17,kg/s,4.0e-6,true
5,repaired_dispatch,3-30,model,2,4,0.0,kg/s,4.0e-6,true
5,repaired_dispatch,3-32,model,2,4,0.0,1,1.0e-6,true
5,repaired_dispatch,3-28,model,2,4,0.0,1,1.0e-6,true
5,repaired_dispatch,3-29:32,model,2,4,0.0,1,1.0e-6,true
5,repaired_dispatch,3-31,model,2,4,0.0,1,1.0e-6,true
5,repaired_dispatch,3-29:32,model,2,4,0.0,1,1.0e-6,true
5,repaired_dispatch,3-39:40,model,S2,1,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,1,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,1,0.0,K,0.0001,true
5,repaired_dispatch,3-23-kappa,model,2,1,0.0,kPa,0.001,true
5,repaired_dispatch,3-22,model,S2,1,2.3003821070233244e-16,normalized,1.0e-6,true
5,repaired_dispatch,3-26,model,S2,1,1.163513729807164e-16,normalized,1.0e-6,true
5,repaired_dispatch,3-25,physics,S2,1,1.163513729807164e-16,normalized,1.0e-6,true
5,repaired_dispatch,WMM-replay,physics,S2,1,1.1368683772161603e-13,K,0.0001,true
5,repaired_dispatch,3-33:34,model,S2,1,1.1368683772161603e-13,K,0.0001,true
5,repaired_dispatch,3-39:40,model,S2,2,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,2,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,2,0.0,K,0.0001,true
5,repaired_dispatch,3-23-kappa,model,2,2,0.0,kPa,0.001,true
5,repaired_dispatch,3-22,model,S2,2,2.227107387398064e-16,normalized,1.0e-6,true
5,repaired_dispatch,3-26,model,S2,2,1.0902390101819037e-16,normalized,1.0e-6,true
5,repaired_dispatch,3-25,physics,S2,2,1.0902390101819037e-16,normalized,1.0e-6,true
5,repaired_dispatch,WMM-replay,physics,S2,2,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,3-33:34,model,S2,2,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,3-39:40,model,S2,3,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,3,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,3,0.0,K,0.0001,true
5,repaired_dispatch,3-23-kappa,model,2,3,0.0,kPa,0.001,true
5,repaired_dispatch,3-22,model,S2,3,2.2648549702353194e-16,normalized,1.0e-6,true
5,repaired_dispatch,3-26,model,S2,3,1.1257661469699087e-16,normalized,1.0e-6,true
5,repaired_dispatch,3-25,physics,S2,3,1.1257661469699087e-16,normalized,1.0e-6,true
5,repaired_dispatch,WMM-replay,physics,S2,3,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,3-33:34,model,S2,3,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,3-39:40,model,S2,4,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,4,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,4,0.0,K,0.0001,true
5,repaired_dispatch,3-23-kappa,model,2,4,0.0,kPa,0.001,true
5,repaired_dispatch,3-22,model,S2,4,2.1094237467877973e-16,normalized,1.0e-6,true
5,repaired_dispatch,3-26,model,S2,4,9.747758156208874e-17,normalized,1.0e-6,true
5,repaired_dispatch,3-25,physics,S2,4,9.747758156208874e-17,normalized,1.0e-6,true
5,repaired_dispatch,WMM-replay,physics,S2,4,0.0,K,0.0001,true
5,repaired_dispatch,3-33:34,model,S2,4,0.0,K,0.0001,true
5,repaired_dispatch,3-39:40,model,R2,1,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,1,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,1,0.0,K,0.0001,true
5,repaired_dispatch,3-23-kappa,model,2,1,0.0,kPa,0.001,true
5,repaired_dispatch,3-22,model,R2,1,2.4824586830618503e-16,normalized,1.0e-6,true
5,repaired_dispatch,3-26,model,R2,1,1.163513729807164e-16,normalized,1.0e-6,true
5,repaired_dispatch,3-25,physics,R2,1,1.163513729807164e-16,normalized,1.0e-6,true
5,repaired_dispatch,WMM-replay,physics,R2,1,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,3-33:34,model,R2,1,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,3-39:40,model,R2,2,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,2,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,2,0.0,K,0.0001,true
5,repaired_dispatch,3-23-kappa,model,2,2,0.0,kPa,0.001,true
5,repaired_dispatch,3-22,model,R2,2,2.466915560717098e-16,normalized,1.0e-6,true
5,repaired_dispatch,3-26,model,R2,2,1.0902390101819037e-16,normalized,1.0e-6,true
5,repaired_dispatch,3-25,physics,R2,2,1.0902390101819037e-16,normalized,1.0e-6,true
5,repaired_dispatch,WMM-replay,physics,R2,2,0.0,K,0.0001,true
5,repaired_dispatch,3-33:34,model,R2,2,0.0,K,0.0001,true
5,repaired_dispatch,3-39:40,model,R2,3,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,3,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,3,0.0,K,0.0001,true
5,repaired_dispatch,3-23-kappa,model,2,3,0.0,kPa,0.001,true
5,repaired_dispatch,3-22,model,R2,3,2.042810365310288e-16,normalized,1.0e-6,true
5,repaired_dispatch,3-26,model,R2,3,1.1257661469699087e-16,normalized,1.0e-6,true
5,repaired_dispatch,3-25,physics,R2,3,1.1257661469699087e-16,normalized,1.0e-6,true
5,repaired_dispatch,WMM-replay,physics,R2,3,0.0,K,0.0001,true
5,repaired_dispatch,3-33:34,model,R2,3,0.0,K,0.0001,true
5,repaired_dispatch,3-39:40,model,R2,4,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,4,0.0,K,0.0001,true
5,repaired_dispatch,3-41,model,2,4,0.0,K,0.0001,true
5,repaired_dispatch,3-23-kappa,model,2,4,0.0,kPa,0.001,true
5,repaired_dispatch,3-22,model,R2,4,1.8496315590255107e-16,normalized,1.0e-6,true
5,repaired_dispatch,3-26,model,R2,4,9.747758156208874e-17,normalized,1.0e-6,true
5,repaired_dispatch,3-25,physics,R2,4,9.747758156208874e-17,normalized,1.0e-6,true
5,repaired_dispatch,WMM-replay,physics,R2,4,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,3-33:34,model,R2,4,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,3-1,model,0,0,0.0,currency,0.00018638843677250543,true
5,repaired_dispatch,R3-cost-field,model,0,0,0.0,currency,0.00018638843677250543,true
5,repaired_dispatch,R3-mass-replay,physics,S1,1,0.0,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,S1,1,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,R1,1,0.0,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,R1,1,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,S1,2,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,S1,2,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,R1,2,0.0,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,R1,2,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,S1,3,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,S1,3,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,R1,3,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,R1,3,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,S1,4,0.0,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,S1,4,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,R1,4,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,R1,4,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,S2,1,1.1368683772161603e-13,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,S2,1,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,R2,1,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,R2,1,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,S2,2,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,S2,2,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,R2,2,0.0,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,R2,2,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,S2,3,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,S2,3,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,R2,3,0.0,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,R2,3,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,S2,4,0.0,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,S2,4,0.0,K,0.0001,true
5,repaired_dispatch,R3-mass-replay,physics,R2,4,5.684341886080802e-14,K,0.0001,true
5,repaired_dispatch,R3-star-bounds,model,R2,4,0.0,K,0.0001,true
5,repaired_dispatch,R3-objective-cost,model,0,0,0.0,currency,0.00018638843677250543,true
